,温度1,温度2,降水量1,風速1,気温,降水量,風速平均,風速最大
2020-08-13 19:20:00,31.0,34.2,0.0,4.1,30.9,0.0,3.3,6.5
2020-08-13 19:30:00,30.7,34.1,0.0,2.8,30.7,0.0,3.1,6.3
2020-08-13 19:40:00,30.8,33.9,0.0,3.5,30.4,0.0,3.3,6.7
2020-08-13 19:50:00,30.9,33.8,0.0,3.7,30.3,0.0,3.5,6.1
2020-08-13 20:00:00,30.8,33.7,0.0,3.5,29.7,0.0,3.1,7.7
2020-08-13 20:10:00,30.8,33.6,0.0,3.5,30.4,0.0,3.7,6.6
2020-08-13 20:20:00,30.7,33.5,0.0,3.5,30.1,0.0,3.3,6.5
2020-08-13 20:30:00,30.4,33.4,0.0,3.1,30.1,0.0,3.1,5.6
2020-08-13 20:40:00,30.4,33.3,0.0,3.7,29.8,0.0,3.0,6.0
2020-08-13 20:50:00,30.1,33.2,0.0,2.4,29.8,0.0,3.0,5.6
2020-08-13 21:00:00,30.2,33.1,0.0,3.2,29.5,0.0,3.1,6.0
2020-08-13 21:10:00,30.2,33.0,0.0,3.6,29.0,0.0,2.7,4.7
2020-08-13 21:20:00,30.1,32.9,0.0,4.3,29.1,0.0,2.8,4.8
2020-08-13 21:30:00,29.9,32.8,0.0,4.0,29.1,0.0,2.3,3.8
2020-08-13 21:40:00,29.7,32.7,0.0,4.3,29.3,0.0,2.9,5.4
2020-08-13 21:50:00,29.7,32.6,0.0,4.9,29.3,0.0,2.9,5.4
2020-08-13 22:00:00,29.7,32.5,0.0,4.6,28.6,0.0,2.5,5.2
2020-08-13 22:10:00,29.5,32.5,0.0,3.7,28.8,0.0,2.7,5.1
2020-08-13 22:20:00,29.6,32.4,0.0,3.2,28.7,0.0,2.4,4.3
2020-08-13 22:30:00,29.3,32.3,0.0,2.7,28.2,0.0,2.3,4.9
2020-08-13 22:40:00,29.1,32.2,0.0,0.5,28.0,0.0,2.9,4.3
2020-08-13 22:50:00,29.0,32.2,0.0,0.5,28.0,0.0,3.6,5.9
2020-08-13 23:00:00,29.2,32.1,0.0,2.2,28.4,0.0,3.8,7.0
2020-08-13 23:10:00,29.0,32.0,0.0,1.7,28.5,0.0,4.0,6.7
2020-08-13 23:20:00,28.7,32.0,0.0,1.3,28.5,0.0,3.3,5.6
2020-08-13 23:30:00,28.6,31.9,0.0,1.6,28.2,0.0,2.9,5.1
2020-08-13 23:40:00,28.6,31.8,0.0,1.9,28.1,0.0,2.9,5.5
2020-08-13 23:50:00,28.6,31.8,0.0,2.1,28.0,0.0,2.4,5.1
2020-08-14 00:00:00,28.4,31.7,0.0,1.9,27.7,0.0,2.4,4.2
2020-08-14 00:10:00,28.4,31.7,0.0,1.9,27.7,0.0,2.1,5.2
2020-08-14 00:20:00,28.3,31.6,0.0,1.9,27.7,0.0,3.0,5.0
2020-08-14 00:30:00,28.3,31.5,0.0,2.4,27.3,0.0,2.6,4.9
2020-08-14 00:40:00,28.2,31.5,0.0,2.6,27.4,0.0,2.5,4.9
2020-08-14 00:50:00,28.2,31.4,0.0,2.5,27.2,0.0,2.5,4.5
2020-08-14 01:00:00,28.2,31.4,0.0,2.5,27.3,0.0,2.7,4.0
2020-08-14 01:10:00,28.0,31.3,0.0,2.1,27.1,0.0,2.4,3.8
2020-08-14 01:20:00,27.9,31.3,0.0,2.1,27.0,0.0,2.6,4.4
2020-08-14 01:30:00,28.1,31.2,0.0,2.3,27.2,0.0,2.6,4.8
2020-08-14 01:40:00,28.1,31.2,0.0,1.8,27.2,0.0,2.4,3.5
2020-08-14 01:50:00,28.0,31.1,0.0,2.0,26.8,0.0,1.9,3.0
2020-08-14 02:00:00,28.0,31.0,0.0,1.9,26.8,0.0,2.4,3.8
2020-08-14 02:10:00,27.9,31.0,0.0,1.7,26.8,0.0,2.5,3.7
2020-08-14 02:20:00,27.8,30.9,0.0,1.9,27.0,0.0,2.8,4.3
2020-08-14 02:30:00,27.7,30.9,0.0,1.7,26.9,0.0,2.8,4.2
2020-08-14 02:40:00,27.6,30.9,0.0,1.8,26.9,0.0,2.3,3.5
2020-08-14 02:50:00,27.6,30.8,0.0,1.7,27.0,0.0,3.0,5.4
2020-08-14 03:00:00,27.5,30.8,0.0,1.7,27.1,0.0,3.9,5.6
2020-08-14 03:10:00,27.4,30.7,0.0,1.6,26.8,0.0,3.9,5.2
2020-08-14 03:20:00,27.4,30.7,0.0,1.6,26.9,0.0,3.8,5.1
2020-08-14 03:30:00,27.5,30.6,0.0,2.3,26.8,0.0,2.7,4.0
2020-08-14 03:40:00,27.6,30.6,0.0,2.5,26.9,0.0,3.2,5.7
2020-08-14 03:50:00,27.5,30.5,0.0,2.5,26.8,0.0,2.4,4.5
2020-08-14 04:00:00,27.7,30.5,0.0,2.4,26.9,0.0,2.2,3.9
2020-08-14 04:10:00,27.5,30.5,0.0,2.3,26.3,0.0,1.8,2.9
2020-08-14 04:20:00,27.3,30.4,0.0,2.0,26.3,0.0,2.0,2.7
2020-08-14 04:30:00,27.2,30.4,0.0,1.7,26.2,0.0,1.8,2.9
2020-08-14 04:40:00,27.2,30.3,0.0,1.9,26.8,0.0,1.8,3.1
2020-08-14 04:50:00,27.2,30.3,0.0,2.5,26.5,0.0,1.5,2.4
2020-08-14 05:00:00,27.1,30.3,0.0,1.9,26.8,0.0,1.6,2.8
2020-08-14 05:10:00,27.0,30.2,0.0,2.0,26.3,0.0,1.7,3.6
2020-08-14 05:20:00,26.9,30.2,0.0,2.6,26.3,0.0,1.8,3.0
2020-08-14 05:30:00,27.1,30.2,0.0,3.0,26.3,0.0,1.9,2.9
2020-08-14 05:40:00,27.2,30.1,0.0,3.1,26.6,0.0,1.9,3.0
2020-08-14 05:50:00,27.2,30.1,0.0,2.5,26.9,0.0,2.5,4.0
2020-08-14 06:00:00,27.6,30.1,0.0,2.0,27.3,0.0,2.0,3.9
2020-08-14 06:10:00,27.8,30.1,0.0,2.3,27.4,0.0,1.7,2.5
2020-08-14 06:20:00,28.1,30.1,0.0,2.3,27.9,0.0,1.3,1.8
2020-08-14 06:30:00,28.3,30.1,0.0,2.4,28.7,0.0,1.0,1.6
2020-08-14 06:40:00,28.6,30.1,0.0,1.8,28.9,0.0,1.7,3.2
2020-08-14 06:50:00,29.0,30.1,0.0,1.9,28.8,0.0,2.2,4.1
2020-08-14 07:00:00,29.5,30.1,0.0,1.9,28.9,0.0,2.2,3.8
2020-08-14 07:10:00,29.7,30.2,0.0,2.4,28.8,0.0,3.2,5.6
2020-08-14 07:20:00,29.9,30.2,0.0,2.8,29.0,0.0,3.5,5.8
2020-08-14 07:30:00,30.3,30.3,0.0,2.3,29.0,0.0,3.9,5.7
2020-08-14 07:40:00,30.9,30.3,0.0,2.1,29.4,0.0,4.1,6.1
2020-08-14 07:50:00,31.5,30.4,0.0,2.0,29.9,0.0,3.5,5.4
2020-08-14 08:00:00,31.7,30.5,0.0,2.4,30.4,0.0,3.1,5.2
2020-08-14 08:10:00,32.1,30.6,0.0,2.4,30.1,0.0,3.7,5.4
2020-08-14 08:20:00,32.3,30.7,0.0,2.8,30.3,0.0,4.2,6.2
2020-08-14 08:30:00,33.2,30.9,0.0,2.9,30.1,0.0,4.8,6.8
2020-08-14 08:40:00,32.8,31.0,0.0,3.1,30.0,0.0,5.1,7.3
2020-08-14 08:50:00,33.4,31.2,0.0,3.1,30.5,0.0,5.1,7.1
2020-08-14 09:00:00,33.0,31.4,0.0,3.2,30.9,0.0,5.6,7.5
2020-08-14 09:10:00,33.6,31.5,0.0,3.2,31.4,0.0,5.1,7.3
2020-08-14 09:20:00,33.6,31.7,0.0,3.6,31.5,0.0,4.9,6.8
2020-08-14 09:30:00,33.3,32.0,0.0,4.0,32.0,0.0,4.3,6.2
2020-08-14 09:40:00,33.5,32.2,0.0,4.4,32.2,0.0,4.7,7.1
2020-08-14 09:50:00,33.8,32.4,0.0,4.9,32.6,0.0,4.0,6.2
2020-08-14 10:00:00,34.5,32.6,0.0,4.2,32.9,0.0,3.9,6.5
2020-08-14 10:10:00,34.6,32.8,0.0,4.6,33.2,0.0,3.7,6.2
2020-08-14 10:20:00,34.4,33.1,0.0,3.9,33.7,0.0,3.8,6.7
2020-08-14 10:30:00,34.7,33.3,0.0,3.7,32.9,0.0,4.8,6.7
2020-08-14 10:40:00,35.0,33.6,0.0,3.9,33.3,0.0,4.8,6.9
2020-08-14 10:50:00,35.4,33.9,0.0,4.0,33.4,0.0,5.0,7.6
2020-08-14 11:00:00,34.7,34.1,0.0,5.0,33.7,0.0,5.2,7.2
2020-08-14 11:10:00,35.6,34.4,0.0,4.1,33.9,0.0,5.8,8.3
2020-08-14 11:20:00,35.0,34.6,0.0,6.0,34.4,0.0,5.2,8.5
2020-08-14 11:30:00,35.3,34.8,0.0,5.4,32.9,0.0,6.0,8.5
2020-08-14 11:40:00,34.9,35.0,0.0,4.7,33.1,0.0,5.7,7.8
2020-08-14 11:50:00,36.4,35.3,0.0,5.0,32.9,0.0,5.7,8.0
2020-08-14 12:00:00,35.6,35.5,0.0,6.5,32.6,0.0,6.6,8.8
2020-08-14 12:10:00,35.9,35.7,0.0,6.7,33.0,0.0,5.7,9.0
2020-08-14 12:20:00,36.4,35.9,0.0,5.1,32.7,0.0,7.0,9.3
2020-08-14 12:30:00,35.8,36.1,0.0,6.1,33.0,0.0,6.9,9.5
2020-08-14 12:40:00,36.3,36.3,0.0,5.6,33.5,0.0,6.6,8.9
2020-08-14 12:50:00,35.8,36.5,0.0,5.4,33.9,0.0,5.0,7.7
2020-08-14 13:00:00,36.7,36.6,0.0,5.7,33.3,0.0,6.3,8.8
2020-08-14 13:10:00,37.7,36.8,0.0,4.9,33.5,0.0,6.5,9.0
2020-08-14 13:20:00,36.7,37.0,0.0,5.4,33.5,0.0,6.2,8.9
2020-08-14 13:30:00,35.9,37.1,0.0,5.6,33.2,0.0,7.0,8.5
2020-08-14 13:40:00,37.5,37.2,0.0,5.4,33.3,0.0,6.8,9.3
2020-08-14 13:50:00,37.3,37.4,0.0,5.8,33.4,0.0,6.8,9.3
2020-08-14 14:00:00,36.5,37.5,0.0,6.0,33.4,0.0,7.0,9.4
2020-08-14 14:10:00,37.5,37.5,0.0,6.5,33.8,0.0,6.2,8.9
2020-08-14 14:20:00,36.6,37.6,0.0,6.1,33.6,0.0,6.9,9.0
2020-08-14 14:30:00,37.0,37.7,0.0,6.8,33.6,0.0,6.1,8.3
2020-08-14 14:40:00,36.6,37.7,0.0,6.6,34.0,0.0,5.3,8.0
2020-08-14 14:50:00,37.2,37.8,0.0,6.4,33.7,0.0,5.9,8.2
2020-08-14 15:00:00,37.0,37.8,0.0,6.2,33.7,0.0,5.9,8.8
2020-08-14 15:10:00,35.9,37.8,0.0,4.6,33.7,0.0,6.3,8.8
2020-08-14 15:20:00,35.2,37.7,0.0,4.6,33.7,0.0,5.7,7.9
2020-08-14 15:30:00,34.8,37.7,0.0,4.6,33.7,0.0,5.7,7.5
2020-08-14 15:40:00,34.3,37.7,0.0,4.5,33.7,0.0,6.0,8.2
2020-08-14 15:50:00,34.1,37.6,0.0,4.7,33.7,0.0,4.9,7.2
2020-08-14 16:00:00,33.4,37.5,0.0,4.8,33.8,0.0,4.4,6.1
2020-08-14 16:10:00,33.7,37.4,0.0,5.0,33.0,0.0,4.8,7.8
2020-08-14 16:20:00,33.8,37.3,0.0,4.6,32.9,0.0,5.9,7.8
2020-08-14 16:30:00,33.2,37.2,0.0,4.7,32.7,0.0,5.2,7.5
2020-08-14 16:40:00,32.4,37.1,0.0,4.8,32.5,0.0,5.9,7.9
2020-08-14 16:50:00,32.6,36.9,0.0,4.7,32.4,0.0,5.7,8.4
2020-08-14 17:00:00,32.1,36.8,0.0,4.9,32.1,0.0,5.8,7.9
2020-08-14 17:10:00,32.1,36.6,0.0,4.5,31.9,0.0,5.5,8.0
2020-08-14 17:20:00,32.1,36.4,0.0,4.0,31.8,0.0,4.9,7.1
2020-08-14 17:30:00,31.8,36.3,0.0,4.1,31.7,0.0,4.4,6.1
2020-08-14 17:40:00,31.3,36.1,0.0,4.4,31.2,0.0,3.5,5.8
2020-08-14 17:50:00,31.5,35.9,0.0,4.2,31.1,0.0,3.2,4.6
2020-08-14 18:00:00,30.8,35.7,0.0,3.9,30.7,0.0,3.0,4.4
2020-08-14 18:10:00,30.4,35.5,0.0,3.7,30.6,0.0,2.7,3.6
2020-08-14 18:20:00,30.0,35.3,0.0,3.5,30.2,0.0,2.5,3.6
2020-08-14 18:30:00,29.7,35.1,0.0,3.3,30.1,0.0,2.8,4.1
2020-08-14 18:40:00,29.7,34.9,0.0,3.3,29.8,0.0,3.1,4.2
2020-08-14 18:50:00,29.6,34.8,0.0,3.3,29.6,0.0,2.9,4.6
2020-08-14 19:00:00,29.6,34.6,0.0,3.1,29.4,0.0,2.2,3.0
2020-08-14 19:10:00,29.4,34.4,0.0,2.8,29.3,0.0,2.1,2.7
2020-08-14 19:20:00,29.4,34.2,0.0,2.8,29.3,0.0,2.1,2.7
2020-08-14 19:30:00,29.3,34.1,0.0,2.2,29.2,0.0,1.4,2.4
2020-08-14 19:40:00,29.2,34.0,0.0,2.8,29.9,0.0,0.8,1.6
2020-08-14 19:50:00,29.1,33.8,0.0,2.7,29.6,0.0,0.7,1.2
2020-08-14 20:00:00,29.0,33.7,0.0,2.8,29.2,0.0,1.2,1.6
2020-08-14 20:10:00,29.0,33.6,0.0,3.0,29.0,0.0,1.3,1.6
2020-08-14 20:20:00,29.0,33.5,0.0,3.3,29.0,0.0,0.8,1.5
2020-08-14 20:30:00,28.9,33.4,0.0,3.4,29.4,0.0,0.9,1.2
2020-08-14 20:40:00,28.9,33.4,0.0,3.6,29.0,0.0,1.1,1.3
2020-08-14 20:50:00,28.9,33.3,0.0,3.6,28.9,0.0,0.9,1.2
2020-08-14 21:00:00,28.8,33.2,0.0,3.6,29.0,0.0,0.2,0.8
2020-08-14 21:10:00,28.8,33.1,0.0,3.3,28.8,0.0,0.1,0.5
2020-08-14 21:20:00,28.7,33.0,0.0,2.7,28.8,0.0,0.6,0.8
2020-08-14 21:30:00,28.7,33.0,0.0,2.6,29.0,0.0,0.4,0.9
2020-08-14 21:40:00,28.6,32.9,0.0,2.3,28.6,0.0,1.0,1.3
2020-08-14 21:50:00,28.5,32.8,0.0,2.0,28.5,0.0,1.1,1.2
2020-08-14 22:00:00,28.5,32.7,0.0,1.9,28.6,0.0,1.0,1.2
2020-08-14 22:10:00,28.5,32.7,0.0,1.7,28.2,0.0,1.2,1.5
2020-08-14 22:20:00,28.5,32.6,0.0,2.2,28.4,0.0,1.6,2.0
2020-08-14 22:30:00,28.4,32.5,0.0,1.8,28.6,0.0,1.8,2.1
2020-08-14 22:40:00,28.2,32.5,0.0,1.3,27.9,0.0,1.9,2.3
2020-08-14 22:50:00,28.2,32.4,0.0,1.2,28.4,0.0,1.5,1.9
2020-08-14 23:00:00,28.2,32.3,0.0,1.1,28.3,0.0,1.4,1.6
2020-08-14 23:10:00,28.0,32.3,0.0,0.9,28.1,0.0,0.9,1.3
2020-08-14 23:20:00,28.0,32.2,0.0,0.7,28.2,0.0,1.2,1.7
2020-08-14 23:30:00,27.8,32.1,0.0,0.1,28.1,0.0,0.5,1.5
2020-08-14 23:40:00,27.7,32.1,0.0,0.0,28.5,0.0,0.9,1.9
2020-08-14 23:50:00,27.7,32.0,0.0,0.0,28.5,0.0,1.0,1.8
2020-08-15 00:00:00,27.6,31.9,0.0,0.0,28.1,0.0,1.5,1.8
2020-08-15 00:10:00,27.7,31.9,0.0,0.0,27.7,0.0,1.7,2.2
2020-08-15 00:20:00,26.9,31.8,0.0,0.0,27.6,0.0,1.7,2.0
2020-08-15 00:30:00,27.1,31.7,0.0,0.0,27.5,0.0,1.7,1.9
2020-08-15 00:40:00,26.9,31.7,0.0,0.0,27.2,0.0,1.5,1.8
2020-08-15 00:50:00,27.0,31.6,0.0,0.0,27.1,0.0,1.1,1.5
2020-08-15 01:00:00,27.1,31.5,0.0,0.0,27.1,0.0,0.9,1.7
2020-08-15 01:10:00,27.0,31.5,0.0,0.0,26.9,0.0,1.8,2.8
2020-08-15 01:20:00,26.8,31.4,0.0,0.0,27.1,0.0,1.8,2.4
2020-08-15 01:30:00,27.2,31.4,0.0,0.0,26.8,0.0,1.7,2.1
2020-08-15 01:40:00,27.0,31.3,0.0,0.0,26.7,0.0,1.9,2.4
2020-08-15 01:50:00,26.7,31.2,0.0,0.0,26.5,0.0,1.7,2.5
2020-08-15 02:00:00,26.8,31.2,0.0,0.0,26.7,0.0,0.7,1.4
2020-08-15 02:10:00,26.8,31.1,0.0,0.0,26.8,0.0,1.2,1.7
2020-08-15 02:20:00,26.6,31.1,0.0,0.0,26.7,0.0,1.3,1.7
2020-08-15 02:30:00,26.6,31.0,0.0,0.0,26.6,0.0,1.3,1.8
2020-08-15 02:40:00,26.5,31.0,0.0,0.0,26.6,0.0,1.4,1.8
2020-08-15 02:50:00,26.6,30.9,0.0,0.0,26.3,0.0,1.4,1.9
2020-08-15 03:00:00,27.1,30.9,0.0,0.0,26.5,0.0,1.5,1.9
2020-08-15 03:10:00,27.2,30.8,0.0,0.0,26.2,0.0,1.4,2.0
2020-08-15 03:20:00,27.2,30.8,0.0,0.0,26.1,0.0,1.1,1.9
2020-08-15 03:30:00,26.9,30.8,0.0,0.0,26.3,0.0,1.6,2.0
2020-08-15 03:40:00,26.7,30.7,0.0,0.0,26.4,0.0,1.3,1.7
2020-08-15 03:50:00,26.2,30.7,0.0,0.0,26.3,0.0,1.3,1.7
2020-08-15 04:00:00,26.4,30.6,0.0,0.0,26.4,0.0,1.6,1.9
2020-08-15 04:10:00,26.3,30.6,0.0,0.0,26.2,0.0,1.4,1.8
2020-08-15 04:20:00,26.4,30.6,0.0,0.0,26.0,0.0,1.7,2.1
2020-08-15 04:30:00,26.6,30.5,0.0,0.1,26.1,0.0,1.4,1.8
2020-08-15 04:40:00,26.6,30.5,0.0,0.0,25.9,0.0,1.3,1.7
2020-08-15 04:50:00,26.5,30.5,0.0,0.1,26.0,0.0,1.5,1.8
2020-08-15 05:00:00,26.6,30.4,0.0,0.0,26.0,0.0,1.4,1.8
2020-08-15 05:10:00,26.5,30.4,0.0,0.0,26.0,0.0,1.1,1.8
2020-08-15 05:20:00,26.7,30.4,0.0,0.0,25.7,0.0,1.0,1.6
2020-08-15 05:30:00,26.9,30.3,0.0,0.0,26.2,0.0,1.0,1.6
2020-08-15 05:40:00,27.3,30.3,0.0,0.0,26.3,0.0,1.4,2.0
2020-08-15 05:50:00,27.7,30.3,0.0,0.3,26.5,0.0,1.5,1.9
2020-08-15 06:00:00,28.3,30.3,0.0,0.0,26.9,0.0,1.2,1.7
2020-08-15 06:10:00,28.7,30.3,0.0,0.0,27.2,0.0,1.3,1.8
2020-08-15 06:20:00,29.2,30.3,0.0,0.1,27.7,0.0,1.2,1.7
2020-08-15 06:30:00,29.5,30.3,0.0,0.0,27.9,0.0,1.5,2.0
2020-08-15 06:40:00,29.9,30.3,0.0,0.8,28.3,0.0,1.5,2.0
2020-08-15 06:50:00,31.0,30.3,0.0,0.6,28.6,0.0,1.3,1.8
2020-08-15 07:00:00,30.9,30.4,0.0,0.6,29.0,0.0,0.8,1.6
2020-08-15 07:10:00,31.0,30.4,0.0,1.3,29.5,0.0,1.4,2.4
2020-08-15 07:20:00,31.8,30.5,0.0,1.4,29.7,0.0,2.0,2.7
2020-08-15 07:30:00,32.2,30.5,0.0,1.7,29.9,0.0,2.0,3.0
2020-08-15 07:40:00,32.6,30.6,0.0,1.9,30.4,0.0,1.6,2.8
2020-08-15 07:50:00,33.0,30.7,0.0,2.1,30.4,0.0,2.1,3.4
2020-08-15 08:00:00,33.9,30.8,0.0,2.4,30.6,0.0,2.5,3.7
2020-08-15 08:10:00,33.1,30.9,0.0,2.9,31.0,0.0,2.8,4.2
2020-08-15 08:20:00,33.7,31.0,0.0,2.5,31.2,0.0,3.7,5.1
2020-08-15 08:30:00,33.6,31.2,0.0,3.1,31.4,0.0,4.4,6.2
2020-08-15 08:40:00,34.0,31.3,0.0,2.9,31.5,0.0,4.7,6.8
2020-08-15 08:50:00,33.6,31.5,0.0,3.3,31.7,0.0,5.2,6.9
2020-08-15 09:00:00,33.8,31.7,0.0,3.2,31.7,0.0,5.2,7.1
2020-08-15 09:10:00,34.0,31.8,0.0,3.6,31.8,0.0,5.0,6.8
2020-08-15 09:20:00,34.4,32.0,0.0,3.8,31.8,0.0,5.1,6.9
2020-08-15 09:30:00,34.2,32.3,0.0,4.9,31.9,0.0,4.8,6.6
2020-08-15 09:40:00,34.3,32.5,0.0,5.3,32.0,0.0,4.6,6.6
2020-08-15 09:50:00,34.6,32.7,0.0,5.0,32.2,0.0,4.9,6.9
2020-08-15 10:00:00,35.3,32.9,0.0,4.3,32.2,0.0,5.0,6.9
2020-08-15 10:10:00,34.5,33.2,0.0,4.1,32.2,0.0,5.7,8.1
2020-08-15 10:20:00,34.2,33.4,0.0,4.2,32.1,0.0,6.1,8.2
2020-08-15 10:30:00,34.7,33.7,0.0,4.6,32.8,0.0,5.4,7.6
2020-08-15 10:40:00,35.2,33.9,0.0,5.1,32.7,0.0,6.0,8.2
2020-08-15 10:50:00,35.6,34.2,0.0,5.5,32.6,0.0,6.1,8.7
2020-08-15 11:00:00,35.0,34.4,0.0,5.6,32.9,0.0,6.3,8.7
2020-08-15 11:10:00,35.5,34.6,0.0,5.8,33.0,0.0,6.1,8.4
2020-08-15 11:20:00,36.8,34.9,0.0,5.2,33.2,0.0,6.3,8.9
2020-08-15 11:30:00,36.3,35.1,0.0,6.0,33.1,0.0,6.5,8.9
2020-08-15 11:40:00,36.3,35.3,0.0,6.2,33.6,0.0,6.2,9.0
2020-08-15 11:50:00,36.8,35.5,0.0,5.6,33.8,0.0,5.3,8.0
2020-08-15 12:00:00,36.3,35.7,0.0,5.3,34.2,0.0,5.1,7.9
2020-08-15 12:10:00,36.4,35.9,0.0,6.0,34.6,0.0,4.3,7.1
2020-08-15 12:20:00,36.6,36.2,0.0,6.2,36.4,0.0,3.6,6.7
2020-08-15 12:30:00,37.1,36.3,0.0,6.2,36.3,0.0,4.2,7.7
2020-08-15 12:40:00,37.9,36.5,0.0,5.9,36.6,0.0,4.9,8.1
2020-08-15 12:50:00,37.7,36.7,0.0,6.8,36.1,0.0,4.6,7.5
2020-08-15 13:00:00,36.8,36.8,0.0,6.9,36.3,0.0,4.2,8.2
2020-08-15 13:10:00,37.7,37.0,0.0,7.0,36.3,0.0,4.7,7.5
2020-08-15 13:20:00,37.3,37.1,0.0,6.3,36.6,0.0,3.9,6.7
2020-08-15 13:30:00,37.7,37.3,0.0,5.9,36.5,0.0,4.5,7.5
2020-08-15 13:40:00,37.3,37.4,0.0,6.4,35.7,0.0,5.1,8.4
2020-08-15 13:50:00,37.4,37.5,0.0,6.7,36.4,0.0,4.8,7.4
2020-08-15 14:00:00,38.1,37.7,0.0,6.2,36.1,0.0,5.8,10.1
2020-08-15 14:10:00,39.0,37.7,0.0,7.7,36.0,0.0,6.0,9.4
2020-08-15 14:20:00,37.8,37.8,0.0,7.3,36.0,0.0,6.3,10.1
2020-08-15 14:30:00,37.7,37.9,0.0,8.1,36.2,0.0,6.1,9.7
2020-08-15 14:40:00,38.3,37.9,0.0,6.3,35.9,0.0,6.3,10.2
2020-08-15 14:50:00,38.5,38.0,0.0,6.5,35.9,0.0,6.6,9.3
2020-08-15 15:00:00,38.4,38.0,0.0,6.4,36.0,0.0,6.2,8.7
2020-08-15 15:10:00,38.4,38.0,0.0,6.3,35.8,0.0,5.8,10.4
2020-08-15 15:20:00,38.0,38.0,0.0,5.3,35.9,0.0,6.2,9.6
2020-08-15 15:30:00,37.9,38.0,0.0,5.8,35.9,0.0,6.1,9.1
2020-08-15 15:40:00,38.0,38.0,0.0,5.6,35.7,0.0,5.5,8.4
2020-08-15 15:50:00,38.0,38.0,0.0,5.1,35.8,0.0,4.2,7.3
2020-08-15 16:00:00,37.9,38.0,0.0,5.8,35.7,0.0,5.0,8.5
2020-08-15 16:10:00,37.6,37.9,0.0,5.9,35.4,0.0,5.0,8.6
2020-08-15 16:20:00,37.6,37.8,0.0,5.6,35.2,0.0,5.5,8.3
2020-08-15 16:30:00,37.7,37.7,0.0,5.3,35.1,0.0,6.1,10.1
2020-08-15 16:40:00,37.3,37.6,0.0,6.1,34.9,0.0,5.1,8.9
2020-08-15 16:50:00,37.2,37.5,0.0,5.1,35.0,0.0,4.9,8.5
2020-08-15 17:00:00,36.9,37.4,0.0,4.8,35.0,0.0,4.2,9.1
2020-08-15 17:10:00,36.7,37.3,0.0,4.3,34.5,0.0,4.4,7.8
2020-08-15 17:20:00,36.7,37.2,0.0,5.3,34.7,0.0,5.0,8.1
2020-08-15 17:30:00,36.1,37.0,0.0,5.0,34.2,0.0,4.7,8.2
2020-08-15 17:40:00,35.9,36.8,0.0,4.8,34.3,0.0,4.6,8.5
2020-08-15 17:50:00,35.8,36.7,0.0,5.2,34.2,0.0,4.4,8.6
2020-08-15 18:00:00,35.4,36.5,0.0,5.1,34.0,0.0,4.1,7.5
2020-08-15 18:10:00,35.0,36.3,0.0,3.8,33.7,0.0,3.3,6.2
2020-08-15 18:20:00,34.6,36.1,0.0,4.0,33.1,0.0,3.0,6.4
2020-08-15 18:30:00,34.2,35.9,0.0,2.9,32.6,0.0,2.7,5.2
2020-08-15 18:40:00,33.8,35.7,0.0,2.7,33.4,0.0,2.4,5.4
2020-08-15 18:50:00,33.8,35.5,0.0,2.2,33.6,0.0,3.4,5.6
2020-08-15 19:00:00,33.5,35.3,0.0,2.7,33.8,0.0,3.9,7.6
2020-08-15 19:10:00,33.3,35.2,0.0,2.4,33.2,0.0,2.8,5.3
2020-08-15 19:20:00,33.0,35.0,0.0,1.8,33.1,0.0,3.5,6.5
2020-08-15 19:30:00,33.1,34.9,0.0,2.1,33.2,0.0,3.3,6.1
2020-08-15 19:40:00,33.0,34.7,0.0,2.4,32.5,0.0,2.6,5.5
2020-08-15 19:50:00,33.0,34.6,0.0,2.3,31.6,0.0,3.0,5.7
2020-08-15 20:00:00,32.5,34.5,0.0,1.7,30.4,0.0,2.7,3.4
2020-08-15 20:10:00,32.3,34.3,0.0,1.7,30.7,0.0,2.9,4.0
2020-08-15 20:20:00,32.0,34.2,0.0,1.6,31.0,0.0,3.4,5.4
2020-08-15 20:30:00,32.0,34.1,0.0,2.7,31.4,0.0,4.0,7.2
2020-08-15 20:40:00,31.9,34.0,0.0,2.7,31.3,0.0,4.0,6.4
2020-08-15 20:50:00,31.6,33.9,0.0,2.8,31.8,0.0,4.2,6.7
2020-08-15 21:00:00,31.6,33.8,0.0,3.1,31.6,0.0,3.7,6.5
2020-08-15 21:10:00,31.5,33.7,0.0,3.1,31.5,0.0,3.5,5.4
2020-08-15 21:20:00,31.4,33.6,0.0,2.5,31.2,0.0,3.5,6.0
2020-08-15 21:30:00,31.4,33.5,0.0,2.5,31.2,0.0,4.3,7.2
2020-08-15 21:40:00,31.3,33.4,0.0,2.4,31.1,0.0,3.9,6.2
2020-08-15 21:50:00,31.1,33.3,0.0,2.7,31.0,0.0,4.1,6.7
2020-08-15 22:00:00,31.0,33.2,0.0,2.5,31.2,0.0,4.3,6.5
2020-08-15 22:10:00,30.9,33.2,0.0,2.7,31.0,0.0,3.8,6.7
2020-08-15 22:20:00,30.8,33.1,0.0,3.3,31.1,0.0,3.9,6.7
2020-08-15 22:30:00,30.9,33.0,0.0,3.4,31.1,0.0,4.4,6.9
2020-08-15 22:40:00,30.9,32.9,0.0,3.2,30.7,0.0,3.5,6.5
2020-08-15 22:50:00,30.8,32.9,0.0,3.1,30.5,0.0,3.3,5.5
