,国名,date,value,data_name
393,北アメリカ計,2003-05-01,54635.0,tourist_num
394,韓国,2003-05-01,92072.0,tourist_num
395,スウェーデン,2003-05-01,1356.0,tourist_num
396,総数,2003-05-01,288562.0,tourist_num
397,イタリア,2003-05-01,-38.81633787163101,YoY
398,ドイツ,2003-05-01,-13.731527093596057,YoY
399,フランス,2003-05-01,-15.981335666375045,YoY
400,英国,2003-05-01,-30.02809127199251,YoY
401,ヨーロッパ計,2003-05-01,-24.850740231372868,YoY
402,トルコ,2003-05-01,8.796296296296305,YoY
403,イスラエル,2003-05-01,-16.726403823178018,YoY
404,インド,2003-05-01,-8.14030443414957,YoY
405,ベトナム,2003-05-01,-17.948717948717956,YoY
406,フィリピン,2003-05-01,-8.782998505728045,YoY
407,インドネシア,2003-05-01,19.497005988023957,YoY
408,マレーシア,2003-05-01,-33.81824712643679,YoY
409,シンガポール,2003-05-01,-57.416554408022755,YoY
410,タイ,2003-05-01,-10.877544210877545,YoY
411,香港,2003-05-01,-44.025000000000006,YoY
412,台湾,2003-05-01,-77.2067803889463,YoY
413,中国,2003-05-01,-69.86857570253233,YoY
414,韓国,2003-05-01,-6.14379351471473,YoY
415,アジア計,2003-05-01,169194.0,tourist_num
416,ロシア,2003-05-01,21.890547263681583,YoY
417,スウェーデン,2003-05-01,-39.110911540188596,YoY
418,スペイン,2003-05-01,-17.84160139251523,YoY
419,スイス,2003-05-01,-4.0062843676355016,YoY
420,オランダ,2003-05-01,6.508875739644978,YoY
421,ニュージーランド,2003-05-01,-1.0847730012053063,YoY
422,豪州,2003-05-01,-8.636163013094006,YoY
423,オセアニア計,2003-05-01,-7.1594521887992215,YoY
424,ブラジル,2003-05-01,-44.29065743944637,YoY
425,南アメリカ計,2003-05-01,-55.8974358974359,YoY
426,メキシコ,2003-05-01,-82.94753086419753,YoY
427,カナダ,2003-05-01,-27.873425026449937,YoY
428,米国,2003-05-01,-28.637370753323495,YoY
429,無国籍・その他,2003-05-01,-59.876543209876544,YoY
430,アフリカ計,2003-05-01,-35.906806761078116,YoY
431,アイルランド,2003-05-01,-86.20030581039755,YoY
432,ポルトガル,2003-05-01,-32.8,YoY
433,オーストリア,2003-05-01,-13.829787234042556,YoY
434,ノルウェー,2003-05-01,24.809160305343497,YoY
435,デンマーク,2003-05-01,-12.149532710280369,YoY
436,ポーランド,2003-05-01,13.380281690140848,YoY
437,フィンランド,2003-05-01,-6.212664277180409,YoY
438,ベルギー,2003-05-01,-26.3653483992467,YoY
439,北アメリカ計,2003-05-01,-30.480977223565347,YoY
440,アイルランド,2003-06-01,771.0,tourist_num
441,ポルトガル,2003-06-01,1149.0,tourist_num
442,フィンランド,2003-06-01,698.0,tourist_num
443,ノルウェー,2003-06-01,614.0,tourist_num
444,デンマーク,2003-06-01,718.0,tourist_num
445,ポーランド,2003-06-01,341.0,tourist_num
446,オーストリア,2003-06-01,695.0,tourist_num
447,アフリカ計,2003-06-01,1435.0,tourist_num
448,南アメリカ計,2003-06-01,1863.0,tourist_num
449,米国,2003-06-01,59716.0,tourist_num
450,カナダ,2003-06-01,8632.0,tourist_num
451,メキシコ,2003-06-01,714.0,tourist_num
452,ブラジル,2003-06-01,896.0,tourist_num
453,オセアニア計,2003-06-01,17216.0,tourist_num
454,豪州,2003-06-01,14467.0,tourist_num
455,ニュージーランド,2003-06-01,2301.0,tourist_num
456,ベルギー,2003-06-01,787.0,tourist_num
457,無国籍・その他,2003-06-01,124.0,tourist_num
458,北アメリカ計,2003-06-01,69356.0,tourist_num
459,スイス,2003-06-01,1106.0,tourist_num
460,インド,2003-06-01,4282.0,tourist_num
461,スウェーデン,2003-06-01,1341.0,tourist_num
462,総数,2003-06-01,352431.0,tourist_num
463,韓国,2003-06-01,109379.0,tourist_num
464,中国,2003-06-01,12915.0,tourist_num
465,台湾,2003-06-01,28174.0,tourist_num
466,香港,2003-06-01,22778.0,tourist_num
467,タイ,2003-06-01,4877.0,tourist_num
468,シンガポール,2003-06-01,6897.0,tourist_num
469,マレーシア,2003-06-01,4069.0,tourist_num
470,インドネシア,2003-06-01,7080.0,tourist_num
471,フィリピン,2003-06-01,10103.0,tourist_num
472,ベトナム,2003-06-01,1207.0,tourist_num
473,イスラエル,2003-06-01,873.0,tourist_num
474,トルコ,2003-06-01,572.0,tourist_num
475,ヨーロッパ計,2003-06-01,45227.0,tourist_num
476,英国,2003-06-01,13361.0,tourist_num
477,フランス,2003-06-01,5775.0,tourist_num
478,ドイツ,2003-06-01,5956.0,tourist_num
479,イタリア,2003-06-01,2500.0,tourist_num
480,ロシア,2003-06-01,3804.0,tourist_num
481,オランダ,2003-06-01,1803.0,tourist_num
482,アジア計,2003-06-01,217210.0,tourist_num
483,スペイン,2003-06-01,881.0,tourist_num
484,総数,2003-06-01,-20.105956841969245,YoY
485,スイス,2003-06-01,-29.82233502538071,YoY
486,ベルギー,2003-06-01,-56.92391899288451,YoY
487,フィンランド,2003-06-01,-7.793923381770142,YoY
488,ポーランド,2003-06-01,-43.449419568822556,YoY
489,デンマーク,2003-06-01,-37.673611111111114,YoY
490,ノルウェー,2003-06-01,11.839708561020032,YoY
491,オーストリア,2003-06-01,-13.016270337922393,YoY
492,ポルトガル,2003-06-01,-7.263922518159802,YoY
493,アイルランド,2003-06-01,-76.26962142197598,YoY
494,アフリカ計,2003-06-01,-45.56145675265554,YoY
495,北アメリカ計,2003-06-01,-25.324892061543764,YoY
496,米国,2003-06-01,-17.885675783452285,YoY
497,カナダ,2003-06-01,-11.275567889813956,YoY
498,メキシコ,2003-06-01,-92.10264351288575,YoY
499,南アメリカ計,2003-06-01,-71.4132269449133,YoY
500,ブラジル,2003-06-01,-62.4633431085044,YoY
501,オセアニア計,2003-06-01,3.9487984542929695,YoY
502,豪州,2003-06-01,5.691116306253647,YoY
503,ニュージーランド,2003-06-01,-7.62745885186672,YoY
504,オランダ,2003-06-01,-7.348406988694762,YoY
505,スウェーデン,2003-06-01,-48.363496341933,YoY
506,無国籍・その他,2003-06-01,-17.88079470198676,YoY
507,ロシア,2003-06-01,-5.88817417120238,YoY
508,スペイン,2003-06-01,-41.1096256684492,YoY
509,アジア計,2003-06-01,-13.380708554656977,YoY
510,韓国,2003-06-01,22.497228164092675,YoY
511,中国,2003-06-01,-48.97676991150443,YoY
512,台湾,2003-06-01,-61.14734882438116,YoY
513,香港,2003-06-01,8.260456273764262,YoY
514,シンガポール,2003-06-01,8.052639824533927,YoY
515,マレーシア,2003-06-01,-6.9942857142857235,YoY
516,インドネシア,2003-06-01,40.8955223880597,YoY
517,タイ,2003-06-01,9.22732362821948,YoY
518,ベトナム,2003-06-01,2.3748939779474085,YoY
519,インド,2003-06-01,13.190589479249269,YoY
520,イスラエル,2003-06-01,-14.912280701754383,YoY
521,イタリア,2003-06-01,-36.54822335025381,YoY
522,トルコ,2003-06-01,-62.26912928759894,YoY
523,ヨーロッパ計,2003-06-01,-36.84791108132261,YoY
524,英国,2003-06-01,-46.02270431866844,YoY
525,フランス,2003-06-01,-26.526717557251914,YoY
526,ドイツ,2003-06-01,-36.819772992468444,YoY
527,フィリピン,2003-06-01,-4.100616990982445,YoY
528,トルコ,2003-07-01,487.0,tourist_num
529,ヨーロッパ計,2003-07-01,57403.0,tourist_num
530,英国,2003-07-01,18779.0,tourist_num
